	titleId	directors	writers
137063	tt0141109	nm0003474	nm0425756,nm0089237,nm0731271,nm0149065
137076	tt0141122	nm0437625	nm0437625
137211	tt0141262	nm0655230	nm0031080
137219	tt0141270	nm0244110	nm0244110
137282	tt0141336	nm0249982	
137314	tt0141369	nm0446109	nm0382375,nm0150058,nm0080588,nm0647615,nm0251328,nm0672015
137344	tt0141399	nm0000921	nm0466107,nm0397411
137350	tt0141405	nm0269572	
137406	tt0141462	nm0289245	nm0193721
137461	tt0141518	nm0405398	nm0840193
137568	tt0141628	nm1298385,nm0917102	nm0106517,nm1298385,nm1380537,nm0917102
137638	tt0141699	nm0243391	nm0274109
137655	tt0141716	nm0047259,nm0053190	
137691	tt0141753	nm0257068	nm0643291,nm0789737,nm0913712
137755	tt0141818	nm0882167	nm5368145
137761	tt0141824	nm0752328	nm0752328
137809	tt0141874	nm0270486	nm0128906,nm0270486,nm0850601
137814	tt0141879	nm0582250	
137842	tt0141907	nm0155093	nm0490861,nm0377750
137861	tt0141926	nm0609236	nm0609236,nm0599924,nm0043742
137905	tt0141974	nm0000619	nm0835635
137957	tt0142028	nm0482457,nm0481979	nm0575978,nm0925074
137960	tt0142032	nm0365666	nm0365666,nm0378541
138000	tt0142072	nm0634366,nm0487237	nm0000813,nm0173416,nm0487237,nm0634366
138061	tt0142134	nm0103498	nm0418434
138072	tt0142145	nm0341461	nm0341461,nm0442539
138082	tt0142155	nm1087791	
138108	tt0142181	nm0586281	nm1115244,nm0620185
138116	tt0142189	nm0634366,nm0487237	nm0487237,nm0634366
138118	tt0142191	nm0487237,nm0634366	nm0634366
138119	tt0142192	nm0001226	nm0699739
138128	tt0142201	nm0000104	nm0157538
138147	tt0142220	nm0634366,nm0487237	nm0487237,nm0634366
138158	tt0142231	nm0029723	nm0323643
138159	tt0142232	nm0440391	nm1038863,nm0468715,nm0868066
138161	tt0142234	nm0973920	nm0868066,nm0468715,nm0971605
138162	tt0142235	nm0632788	nm0868066,nm0468715,nm0425061
138164	tt0142237	nm0632788	nm0868066,nm0468715
138165	tt0142238	nm0973920	nm0868066,nm0468715
138167	tt0142240	nm0632788	nm0868066,nm0468715
138168	tt0142241	nm0632788	nm0868066,nm0468715,nm1038863,nm5387519
138171	tt0142244	nm0973260	nm0868066,nm0468715,nm1038863
138173	tt0142247	nm0973920,nm0632788	nm0868066,nm1014208,nm1038863
138174	tt0142248	nm1387613	nm0868066,nm7495086,nm1038863
138176	tt0142250	nm0945674	nm0868066,nm1257846
138186	tt0142260	nm0410253	nm0026153,nm0410253,nm0558750,nm0847796
138260	tt0142342	nm0240797	nm0291692,nm0379056,nm0001191
138288	tt0142371	nm0038953	nm0122967,nm0361700,nm2952841
138303	tt0142386	nm0487237,nm0634366	nm0487237,nm0634366
138309	tt0142393	nm0905818	nm0905818
138314	tt0142399	nm0634366,nm0487237	nm0487237,nm0634366
138551	tt0142644	nm0487237	nm0181816,nm0362041
138591	tt0142688	nm0000591	nm0702416,nm0115224,nm0881762,nm0000591
138600	tt0142698	nm0090015	nm0090015
138633	tt0142735	nm0053684	nm0053684,nm0129071
138700	tt0142804	nm0611683	nm0592436,nm0000483
138702	tt0142806	nm0550860	nm0083070
138731	tt0142837	nm0250606,nm0826060	nm0373542
138744	tt0142851	nm0412108,nm0586975	nm0701090,nm0412108,nm0586975
138880	tt0142998	nm0411030	nm0411030,nm0435363,nm0782865
138910	tt0143030	nm0782947,nm0329574,nm0445650	nm0249250,nm1600435,nm0320637,nm1055513,nm0430687,nm0458379,nm0561804,nm8605087,nm0376967,nm0414317,nm0544593,nm1007820
138912	tt0143032		
139018	tt0143145	nm0000776	nm0701031,nm0905498,nm0270761,nm0001220
139020	tt0143147	nm0347589,nm0729524	nm0347589
139077	tt0143213	nm0000712	nm0027044,nm0104631,nm0137519,nm0000712,nm0564676,nm0584689
139121	tt0143261	nm0351945	nm0058105,nm0351945
139129	tt0143269	nm0312866	
139156	tt0143296	nm0500609	nm0242028,nm0690830
139204	tt0143348	nm0756828	nm0463521,nm0463618
139247	tt0143392	nm0197514	nm0197514
139276	tt0143422	nm0549478	nm0549478,nm0411455
139281	tt0143428	nm0593014	nm0463521,nm2919190
139288	tt0143436	nm0429958	nm0898696,nm0416176,nm0360113
139295	tt0143443	nm0157778	
139299	tt0143447	nm1237314	nm1237314
139313	tt0143462	nm0765430	
139345	tt0143499	nm0258007	
139520	tt0143677	nm0457046	
139589	tt0143746	nm0241090	nm0160305
139610	tt0143767	nm0548740	nm0073288
139694	tt0143861	nm0695629	
139734	tt0143901	nm0711015,nm0521824,nm0275526	nm0033599,nm0064012,nm0082641,nm0109559,nm0189671,nm0275526,nm0296024,nm0463907,nm0539074,nm0676946,nm0788167,nm0874638,nm1649472,nm0949439
139774	tt0143942	nm0127323	nm0618062
139803	tt0143973	nm0448682	nm0612348,nm0856842
139866	tt0144039	nm0002413,nm0523310	nm0006760,nm0609315,nm0672150,nm0817401,nm0294352
139872	tt0144046	nm0042771	nm0023764,nm0244405
139904	tt0144080	nm0498108	nm0046480,nm2318036,nm0420032
139908	tt0144084	nm0366004	nm0254735,nm0366004,nm0877587
139919	tt0144095	nm0556065	nm1715504,nm3108589
139920	tt0144096	nm0003423	nm0251872,nm0089982,nm0482141,nm0131661,nm0395924
139938	tt0144115	nm0218626	nm0218626
139940	tt0144117	nm0240627	nm0240627
139943	tt0144120	nm0950553	nm0238841
139955	tt0144134	nm0128050	nm0155009,nm0128050
139963	tt0144142	nm0472495	nm0472495
139979	tt0144159	nm0214021,nm0281487,nm0281502	
139987	tt0144168	nm0281598	nm0281598,nm0519351
140031	tt0144214	nm0922346	nm0218491,nm0078203,nm0001279
140098	tt0144286	nm0579580	nm0496226,nm0112127,nm0590105
140204	tt0144394	nm0456444	
140223	tt0144414	nm0241636	nm0241636
140270	tt0144464	nm0439051	nm0439051
140281	tt0144477	nm0516513	
140351	tt0144550	nm0000907	nm0123605,nm0538932,nm0121789
140393	tt0144594	nm0655230	
140403	tt0144604	nm0836610	nm0836612,nm0836610,nm0855954
140407	tt0144608	nm0414312,nm0725572	nm0938787
140419	tt0144622	nm0393591	nm0190930,nm0829044
140433	tt0144637	nm0796146	nm0796146
140436	tt0144640	nm0764319	nm0882867,nm0112459
140454	tt0144660		
140455	tt0144661	nm0826917	
140469	tt0144676	nm0609891	
140481	tt0144688	nm0656889	nm0656889
140504	tt0144714	nm0255028,nm0335283,nm0077533,nm0357579,nm0578899,nm0544528,nm0870306,nm0660101,nm0095080	nm0861674,nm0256727,nm0364922,nm1032359,nm0641687,nm1032223,nm0752247,nm0062726,nm0454669,nm1032053,nm1032721,nm0415110,nm0415111
140505	tt0144715	nm0001005	nm0133044,nm0001005
140517	tt0144727	nm0267497	nm0002042,nm0919652
140583	tt0144796	nm0794960,nm0822043,nm0263009,nm0715240	nm9878769,nm3180147,nm0564386,nm0829667
140588	tt0144801	nm0615767,nm0645880	
140601	tt0144814	nm0002240,nm0541677	nm0000175,nm0604360
140609	tt0144822	nm0769998	nm0769998
140719	tt0144935	nm0543650	nm0543650
140721	tt0144937	nm0122741,nm0637089	nm0911552
140815	tt0145033	nm0745498	nm0035026,nm0345518
140821	tt0145039	nm0065226	nm0570821
140827	tt0145046	nm0001348	nm0001348
140829	tt0145048	nm0316592	nm0777354,nm0017301
140903	tt0145128	nm0826917	
140992	tt0145220	nm0224595	
141245	tt0145487	nm0000600	nm0498278,nm0228492,nm0462895
141260	tt0145503	nm0843640	nm0843640,nm0395262
141287	tt0145531	nm0906548	nm0493842,nm0707931
141326	tt0145571	nm0003989	nm0074520,nm0003989
141351	tt0145598	nm0504513	nm0072760,nm0504513
141357	tt0145604	nm0360253,nm0053484	nm0241416,nm1684572
141401	tt0145653	nm0000570	nm0566660,nm0428630,nm0000570
141408	tt0145660	nm0005366	nm0000196,nm0567112
141427	tt0145681	nm0637518	nm0213281,nm0406228
141474	tt0145728	nm0040255	
141477	tt0145731	nm0271600	nm0942723,nm0663070
141479	tt0145734	nm0141033	nm0141033
141486	tt0145742		nm0332333
141519	tt0145777	nm0028270	nm0028270,nm0054446,nm0182742,nm0728279
141555	tt0145815	nm0861002	nm0819983
141614	tt0145880	nm0013712	
141627	tt0145893	nm0850516	nm0731287
141669	tt0145937	nm0716585	nm0716585
141684	tt0145953	nm2352698,nm0354691	nm2352698,nm0354691,nm0495175
141729	tt0146004	nm0289245	nm0193721
141886	tt0146165	nm0003418	nm0758002
141925	tt0146205	nm12916062,nm0245081	nm0245081
141967	tt0146247	nm0337550	nm0833089
141969	tt0146249	nm0060742	
142025	tt0146309	nm0002044	nm0783100,nm0561943,nm0954546
142050	tt0146336	nm0087595	nm0395531
142088	tt0146376		nm1583612
142133	tt0146425	nm0000776	nm0608859
142137	tt0146429	nm0048158,nm1703632,nm0885946	nm0048158,nm1703632,nm0885946
142151	tt0146445	nm0258007,nm0734231	nm0734231
142161	tt0146455	nm0892144	nm0833089
142196	tt0146490	nm0520440	nm0520440,nm0861852,nm0135160,nm0688602,nm0759501
142247	tt0146541		
142264	tt0146558	nm0139151	nm0599043
142268	tt0146562	nm0718505	nm0718505
142377	tt0146675	nm0001382	nm0549256
142538	tt0146838	nm0000231	nm0002417,nm0517589,nm0000231
142543	tt0146843	nm0712347	nm0712347,nm0745315
142580	tt0146882	nm0001241	nm0394984,nm0222584,nm0684336,nm0000131,nm0003298
142590	tt0146893		nm0122967,nm0361700
142678	tt0146984	nm0000602	nm0696267,nm0505230
142681	tt0146987	nm0249892	
142684	tt0146990	nm0649664	nm0336913
142697	tt0147004	nm0379179	nm0142179,nm0379179
142812	tt0147123	nm0205074	
142880	tt0147192	nm0192845	nm0568885
142946	tt0147262		
142949	tt0147265	nm0001090	
142989	tt0147305	nm0715857	nm0715857
143026	tt0147342	nm0417871	
143235	tt0147567	nm0047281,nm0287888	
143236	tt0147568	nm0412650,nm0262337,nm0191386	nm0257481,nm0362041,nm0544289
143264	tt0147602		
143273	tt0147612	nm0001754	nm0001754
143276	tt0147615	nm0412650	nm0257481,nm0544289
143454	tt0147800	nm0432627	nm0527581,nm0809006,nm0000636
143507	tt0147856	nm0399655	nm0399655
143547	tt0147897	nm0232705	nm0607334,nm0856056
143572	tt0147923	nm0546184,nm0204190	nm0546184,nm0963098
143575	tt0147926	nm0708371,nm0893358	nm0141033,nm0228300
143645	tt0147998	nm0412650	
143650	tt0148003	nm0595062,nm0972942	nm0144689,nm0972942,nm0972949,nm0595062,nm0595063
143665	tt0148018	nm0358759	nm0241416,nm0828183
143696	tt0148052	nm0621469	nm0542970,nm0007186
143867	tt0148231	nm0185955	nm0263511
143902	tt0148268	nm0744284	nm0744284
144003	tt0148376	nm0264236	nm0264236,nm0000636
144042	tt0148421	nm0203429	nm0325528,nm0374929,nm0203429
144099	tt0148482	nm0896139	nm0289275,nm0509864,nm0896139
144120	tt0148503	nm0711197	nm0287888
144183	tt0148569	nm0511107	nm0722551
144186	tt0148572	nm0232705,nm0711197	nm0287888,nm9779408,nm0607334,nm0821434,nm0856056
144197	tt0148583	nm0242064	nm0914595,nm0313587,nm0326381,nm0792344,nm1174908
144245	tt0148631	nm0948145	nm0946995,nm0939236
144362	tt0148751	nm0417871	
144545	tt0148944	nm0765430	
144594	tt0148993	nm0576183	nm0175535
144621	tt0149020		
144667	tt0149067	nm0224595	nm1916696
144748	tt0149151	nm0001270	nm0166074,nm0478588
144774	tt0149178	nm0157643	nm0903816
144785	tt0149189		
144853	tt0149261	nm0001317	nm0003300,nm0694526,nm0694638
144952	tt0149367	nm0437709	nm0296861,nm0510229,nm0142154
144955	tt0149371	nm0804556	nm0285168
145023	tt0149441	nm0037790	nm0620967,nm0723929,nm0744922
145121	tt0149548	nm2380611,nm2332402,nm1277903	nm2862098,nm0578859,nm1130314,nm0561026,nm0936335
145140	tt0149568	nm0438501	nm0080432,nm0415514,nm1575438
145145	tt0149573	nm0080315	nm0080327,nm0452021
145194	tt0149624	nm0000671	nm0565092,nm0848217
145257	tt0149691	nm0911061	nm0801130,nm0765091
145289	tt0149723	nm0000934	nm0672543,nm0000934,nm0489491
145415	tt0149852	nm0376664	
145444	tt0149881	nm1226290	
145455	tt0149893	nm0755411	nm0847503
145460	tt0149898	nm0954693	nm0954693,nm0954692
145468	tt0149906	nm0460667,nm0262337	nm0100072
145524	tt0149964	nm0956169	nm0046340,nm0292082,nm1412145,nm0573032,nm0956169
145533	tt0149973	nm0221423	nm0338731,nm0221423,nm0000590
145677	tt0150120	nm0154140	
145687	tt0150130	nm0608487	nm0856056
145729	tt0150174	nm0006761	nm0221885
145770	tt0150216	nm0000209	nm0000209
145813	tt0150259	nm0474962,nm0847705	nm0032927,nm0463504,nm0644519
145816	tt0150262	nm0923675	nm1080182,nm0384594
145885	tt0150338	nm0947036	nm0373572,nm0947036
145924	tt0150377	nm0000915	nm0918711,nm0177018
145978	tt0150433	nm0576548	nm0576548,nm0796591
146006	tt0150462	nm0663120	nm0026153,nm1709324
146180	tt0150640	nm0002562	
146184	tt0150644	nm0205074	nm0607334,nm0856056
146216	tt0150677	nm0471837	nm0471837,nm1084221
146244	tt0150705	nm0003837	nm0169244,nm0412328
146266	tt0150727	nm0384879	nm0304475
146325	tt0150787	nm10566918,nm0879813	
146351	tt0150814	nm0204190,nm0546184,nm0400056	nm0204190,nm0400056,nm0546184
146448	tt0150915	nm0875793	nm0699503,nm0699504,nm0101639
146458	tt0150925	nm0232705,nm0711197	nm0287888,nm0607334,nm0856056
146474	tt0150941	nm2307190	nm2307190
146524	tt0150992	nm0080220	nm0080220,nm0318616,nm0440288,nm0680560
146553	tt0151022	nm0822855	nm0822855
146564	tt0151033	nm0797570	nm0898183
146590	tt0151059	nm0722551,nm0511107	nm0511107,nm0722551
146601	tt0151070	nm0262394	nm0289171
146650	tt0151121	nm0788171	nm0788171
146652	tt0151123	nm0567757	nm0569638,nm0569708
146666	tt0151137	nm0000108	nm0001949,nm0000108
146764	tt0151239	nm0508702,nm0643849	nm0248250,nm0508702,nm0643849
146817	tt0151293	nm0816917,nm0907203	nm1402365,nm0100072,nm0877414
146838	tt0151314	nm0232705	nm0607334
146925	tt0151403	nm0487237	nm0572876,nm1343533
147001	tt0151480	nm0474631,nm0832498	nm0832498
147033	tt0151513	nm0178801	nm0429741,nm0429743,nm0841930
147102	tt0151582	nm0266684	nm0566974,nm0266684
147114	tt0151594	nm0016657	nm0016657
147149	tt0151635	nm0401081,nm0592238	nm0401081,nm0592238
147170	tt0151658	nm0938384	nm0107742,nm0938384,nm0810532,nm0531856
147194	tt0151685	nm0032741	nm0032741
147242	tt0151734	nm0865573	nm0830239,nm0699136
147246	tt0151738	nm0331532	nm0463359,nm0799050
147256	tt0151748	nm0232705,nm0711197	
147262	tt0151754	nm0691332	nm0781586
147311	tt0151804	nm0431918	nm0431918
147374	tt0151869	nm0258007	nm0438243
147377	tt0151872	nm0608487,nm0856056	nm0856056
147515	tt0152015	nm0136021	nm0136021,nm0267288,nm0578479,nm0781387
147670	tt0152174	nm0413465	nm0233548
147672	tt0152176	nm0112498	nm0191055
147697	tt0152201	nm0608487	nm0856056
147702	tt0152206	nm0608487	nm0856056
147718	tt0152222	nm0608487	nm0856056
147721	tt0152225	nm0597923,nm0132763	nm0000636
147752	tt0152256	nm0802693	nm0015287
147763	tt0152267	nm0012540	
147797	tt0152301	nm0232705	nm0124290,nm0287888,nm0458783,nm0607334,nm9779408
147871	tt0152377	nm0249892	nm0249892
147912	tt0152419	nm0951192	nm0541654,nm0951191,nm0951192
147931	tt0152438	nm0538532	nm0538532
148025	tt0152533	nm0205074	nm0607334,nm0856056
148080	tt0152588	nm0037790	nm0517465
148136	tt0152647	nm0511107	
148170	tt0152683	nm1865099,nm0170257	nm7065210,nm0170257,nm1865099
148205	tt0152720	nm0154113	nm0080209,nm0154113,nm0154158
148247	tt0152769	nm0392448	nm0392448
148253	tt0152775	nm0258007	nm0438243
148312	tt0152836	nm0007131	nm2832163,nm0080432,nm0007131,nm0796503
148373	tt0152900	nm0395121	nm0395121
148403	tt0152930	nm0000091	nm0000108
148464	tt0152992	nm0000877	nm0000877,nm0211160,nm0681344,nm0824216
148680	tt0153211		
148687	tt0153218	nm1667343	
148688	tt0153219	nm0000907	nm0106563
148693	tt0153224		
148704	tt0153236		
148777	tt0153311	nm0208862	nm0208862,nm0887216
148796	tt0153331	nm0459567	nm0459567,nm0844531
148844	tt0153383	nm0655230	
148895	tt0153443	nm0258007	nm0193721
148916	tt0153464	nm0351993	nm0560857,nm0351911
148944	tt0153492	nm0289245	nm0193721
148979	tt0153528		
149251	tt0153812	nm0005703	nm0716887,nm0006438,nm0809713
149264	tt0153828	nm0289245	nm0193721
149273	tt0153837	nm0655230	
149279	tt0153843	nm0625979	
149302	tt0153868	nm1814634	
149511	tt0154094	nm0490838,nm0454590,nm0765112,nm0908095,nm0076175,nm0035840,nm0030362,nm0002903,nm0295543,nm0267862,nm0568192,nm0090915,nm1113890,nm0913481,nm0797928,nm0307683,nm1471376,nm0856827,nm0234462,nm0889571,nm0036397,nm0557345,nm0342378,nm0080424,nm0703745,nm0079804,nm0531751,nm0936358	nm0387579,nm0679683,nm1837760,nm1346822,nm0744632,nm1741282,nm1685419,nm1121774,nm1121784,nm1212018,nm0167657,nm0564053,nm1633150,nm1726904,nm1044860,nm1852130,nm0101178,nm1114104,nm0188520,nm1228275,nm2336099,nm0430210,nm1721806,nm2292305,nm0925980,nm0561980,nm1112858,nm3015187,nm5007792,nm0611555,nm0341211,nm1409625,nm2684465,nm2288009,nm0269969,nm1546866,nm0640780
149537	tt0154120	nm0049335	nm0049335
149594	tt0154178	nm0049335	nm0025613,nm0049335
149650	tt0154236	nm0030533	
149678	tt0154265	nm0025629	nm0025629,nm0762779
149787	tt0154379	nm0630245	nm0630245
149799	tt0154391	nm0702429	nm0264669
149800	tt0154392		nm0072153,nm1571821,nm1660932,nm2312141,nm10464872,nm2314250,nm4565320
149828	tt0154420	nm0899121	nm0899121,nm0750000
149829	tt0154421	nm0001885	nm0001885
149913	tt0154506	nm0634240	nm0634240
149929	tt0154524	nm0005062	nm0317450
150006	tt0154604	nm0850895	nm0247666,nm0317450
150034	tt0154632	nm0534365	nm0928492
150431	tt0155051	nm0185699	nm0000807,nm0504668
150574	tt0155197	nm0675235	nm0675235
150640	tt0155267	nm0001532	nm0874450,nm0228908,nm0934483
150647	tt0155274	nm0563651	
150678	tt0155307	nm0238810	nm0178126,nm0309212,nm0880381
150758	tt0155388	nm0000519	nm0711905,nm0000519
150792	tt0155425	nm0585317,nm0144301,nm0818237,nm0028542,nm0316748,nm0950956,nm0948550,nm0884306,nm0875591,nm0036934,nm0760508,nm0003478	nm0000339,nm0627537,nm0313095,nm0349205,nm1665958,nm0274559,nm0705802,nm0002973,nm0827097,nm2531994
150802	tt0155435	nm0835156,nm0939917	nm0101740,nm0486413,nm0608017
150870	tt0155508	nm0541896	nm0004165,nm0404438,nm0003134,nm0878494
150935	tt0155575	nm0052677	nm0611971
151060	tt0155711	nm0001708	nm0001708
151062	tt0155713	nm0324380	nm0324380
151071	tt0155723	nm0225869	nm0225869,nm0740256
151079	tt0155732	nm0178876	nm0178876
151090	tt0155743	nm0070867	
151101	tt0155754	nm0163706	nm0761808
151122	tt0155776	nm0825434	nm0825434
151141	tt0155796	nm0408076	nm0408076,nm0756979,nm0854976
151178	tt0155833	nm0429958	nm0712753
151220	tt0155877	nm0841559	nm0841559
151263	tt0155922	nm0721342,nm0302323	nm0302323,nm2443045,nm0209213
151315	tt0155975	nm0001814	nm0088645,nm0825010
151363	tt0156024	nm0021899	nm0021899,nm0492692
151370	tt0156031	nm0281502	nm0562111,nm0836177
151435	tt0156096	nm0319680	nm0319680
151443	tt0156106	nm0859932	nm0606951
151452	tt0156115	nm0855613	nm0855613
151504	tt0156171	nm2147554	
151531	tt0156200	nm0081969,nm0774927,nm0414505,nm0399694,nm0415422,nm0791814	nm1227012,nm0186897,nm3105980,nm0278031,nm1740517,nm3682297,nm0415422,nm4186202,nm5721392,nm0629318,nm4184413,nm1710795,nm1044464,nm0759128,nm0766558,nm0774927,nm0808523,nm1003939,nm0906563,nm0116251,nm0116252,nm0209105
151536	tt0156205	nm0318795	nm0001940,nm0639328
151546	tt0156215	nm0945226	nm1339586,nm0855381,nm0866742,nm1340274
151650	tt0156323	nm0438989,nm0018735	nm0018735,nm0438989
151715	tt0156391	nm0113054	nm0578850
151731	tt0156408	nm0002218	nm0002218,nm0141127
151782	tt0156460	nm0445196	nm0445196
151831	tt0156509	nm0002573	nm0152501,nm0224482
151841	tt0156519	nm0874787	
151866	tt0156544	nm0874787	
151893	tt0156573	nm0067033	nm0458283,nm0844459
151907	tt0156587	nm0396284	nm2402926,nm0151690,nm0160883
151908	tt0156588	nm0538328	nm0538332,nm0151013,nm2641141,nm2652944,nm0157343
151929	tt0156610	nm0158857	nm0158857,nm0946040
151958	tt0156639	nm0020728	nm0315065,nm0272401
152027	tt0156709	nm0325906	nm0517465,nm0000511
152029	tt0156711	nm0160952	nm0247574
152122	tt0156807	nm0000635	nm0000635,nm0730000
152127	tt0156812	nm0751221	nm0607009,nm0318343
152155	tt0156841	nm0772259	nm0740568
152162	tt0156849	nm0049326	nm0049326
152198	tt0156887	nm0464804	nm0613444,nm0847621,nm1038897,nm0765126
152211	tt0156901	nm0538533	nm0538532,nm0538533
152214	tt0156904	nm0040328	nm0040328
152243	tt0156934	nm0001628	nm0012258,nm0690431,nm0525104
152285	tt0156976	nm0101521	nm0858895
152293	tt0156984	nm0504495	nm0809405,nm0289696
152307	tt0156998	nm0151125	nm0271823,nm5813590,nm0155598,nm0690931,nm0844036,nm0946991
152316	tt0157007	nm0542126	nm0542126,nm0771616
152325	tt0157016	nm0637615	nm0637615
152353	tt0157044	nm0654830	nm0654830
152382	tt0157075	nm0911505	nm0911505,nm0347909
152422	tt0157117	nm0510816	nm0510816,nm0024887,nm0535082,nm0757111
152426	tt0157121	nm0065635,nm0191386	nm0065635
152427	tt0157122	nm0880521	nm0000005
152492	tt0157191	nm0001568	nm0076791,nm0001568
152538	tt0157239	nm0870306	nm0341707,nm0732550
152560	tt0157262	nm0326161	nm0790474,nm0223754,nm0524442
152658	tt0157366	nm0150906,nm0482592	nm0150906,nm0150916
152721	tt0157432	nm0151192	nm0710589
152759	tt0157472	nm0000408	nm0373154,nm0373151,nm0826425,nm0918955
152789	tt0157503	nm0417794	nm0931185
152800	tt0157515	nm0413465	nm0771530
152825	tt0157540	nm0154113	nm0154113,nm0154133,nm1680373
152851	tt0157567	nm0114579	nm0114579
152867	tt0157583	nm0000776	nm0365249,nm0001779
152934	tt0157652	nm0500444	nm0363483
152956	tt0157676	nm0735879	nm0735879,nm0846010
152977	tt0157697	nm0863254	nm1227012
153009	tt0157732	nm0537100	nm0121593,nm0790712
153070	tt0157797	nm0561797	nm0680317,nm0561797
153105	tt0157836	nm0816074	nm0465756,nm0816074
153244	tt0157981	nm0042735	nm0042735,nm0700865,nm0853762
153284	tt0158023	nm0786157	nm1282389,nm0786157
153293	tt0158033	nm0614584	nm0534696,nm0614584,nm0826437
153371	tt0158117	nm0210701	nm0210701,nm0478548,nm0663729
153376	tt0158123	nm0224351	nm0224351
153384	tt0158131	nm0248942	nm0206137
153415	tt0158164	nm0237220,nm0743154	nm0237220,nm2124048,nm0743154
153460	tt0158209	nm0149810	
153499	tt0158253	nm0466678	
153542	tt0158302	nm0638324	nm0060914,nm0354780,nm1697071,nm0638324
153594	tt0158355	nm0203002	nm0203002
153606	tt0158371	nm0000095	nm0000095
153642	tt0158409	nm0225416	nm0208923,nm0938129
153656	tt0158423	nm0509409	nm0002007,nm0682111,nm0156417
153668	tt0158436	nm0434189	nm0901013
153678	tt0158446	nm0108447	nm0108447
